568,415958,0.01235456,0.187500,0.127613
569,415958,0.01244788,,0.127613
570,415958,0.01234677,0.093750,0.117695
571,415958,0.01226437,,0.117695
572,415958,0.01223955,0.125000,0.119834
573,415958,0.01225742,,0.119834
574,415958,0.01229281,0.031250,0.093889
575,415958,0.01223328,,0.093889
576,415958,0.01222667,0.187500,0.121307
577,415958,0.01217669,,0.121307
578,415958,0.01220964,0.125000,0.122388
579,415958,0.01216785,,0.122388
580,415958,0.01217885,0.093750,0.114000
581,415958,0.01210244,,0.114000
582,415958,0.01203195,0.062500,0.098916
583,415958,0.01202182,,0.098916
584,415958,0.01202508,0.187500,0.124862
585,415958,0.01203866,,0.124862
586,415958,0.01198204,0.093750,0.115749
587,415958,0.01197163,,0.115749
588,415958,0.01194977,0.109375,0.113882
589,415958,0.01196658,,0.113882
590,415958,0.01191226,0.093750,0.107986
591,415958,0.01190021,,0.107986
592,415958,0.01195447,0.125000,0.112969
593,415958,0.01183797,,0.112969
594,415958,0.01176921,0.062500,0.098187
595,415958,0.01185833,,0.098187
596,415958,0.01179300,0.062500,0.087735
597,415958,0.01175627,,0.087735
598,415958,0.01173598,0.093750,0.089496
599,415958,0.01165979,,0.089496
600,415958,0.01171842,0.125000,0.099895
601,415958,0.01175520,,0.099895
602,415958,0.01163796,0.125000,0.107248
603,415958,0.01164488,,0.107248
604,415958,0.01162301,0.125000,0.112448
605,415958,0.01165387,,0.112448
606,415958,0.01163972,0.093750,0.106971
607,415958,0.01158041,,0.106971
608,415958,0.01156910,0.125000,0.112252
609,415958,0.01149230,,0.112252
610,415958,0.01151924,0.031250,0.088527
611,415958,0.01151065,,0.088527
612,415958,0.01146401,0.062500,0.080904
613,415958,0.01142659,,0.080904
614,415958,0.01135713,0.062500,0.075513
615,415958,0.01144783,,0.075513
616,415958,0.01138675,0.093750,0.080855
617,415958,0.01133461,,0.080855
618,415958,0.01124621,0.093750,0.084632
619,415958,0.01128427,,0.084632
620,415958,0.01132221,0.062500,0.078149
621,415958,0.01123421,,0.078149
622,415958,0.01123347,0.125000,0.091872
623,415958,0.01117895,,0.091872
624,415958,0.01117652,0.187500,0.119881
625,415958,0.01114384,,0.119881
626,415958,0.01112834,0.062500,0.103074
627,415958,0.01126483,,0.103074
628,415958,0.01113818,0.125000,0.109496
629,415958,0.01109926,,0.109496
630,415958,0.01101087,0.031250,0.086578
631,415958,0.01097113,,0.086578
632,415958,0.01105230,0.250000,0.134443
633,415958,0.01104385,,0.134443
634,415958,0.01100074,0.000000,0.095066
635,415958,0.01098234,,0.095066
636,415958,0.01092156,0.125000,0.103833
637,415958,0.01085904,,0.103833
638,415958,0.01098128,0.062500,0.091727
639,415958,0.01079701,,0.091727
640,415958,0.01088855,0.093750,0.092320
641,415958,0.01083352,,0.092320
642,415958,0.01081794,0.125000,0.101891
643,415958,0.01080201,,0.101891
644,415958,0.01074918,0.250000,0.145271
645,415958,0.01076595,,0.145271
646,415958,0.01069521,0.093750,0.130181
647,415958,0.01066985,,0.130181
648,415958,0.01066617,0.125000,0.128664
649,415958,0.01074830,,0.128664
650,415958,0.01064530,0.093750,0.118438
651,415958,0.01067323,,0.118438
652,415958,0.01064554,0.156250,0.129513
653,415958,0.01065994,,0.129513
654,415958,0.01057609,0.125000,0.128191
655,415958,0.01059249,,0.128191
656,415958,0.01057759,0.187500,0.145562
657,415958,0.01055978,,0.145562
658,415958,0.01049561,0.093750,0.130387
659,415958,0.01047710,,0.130387
660,415958,0.01049257,0.125000,0.128809
661,415958,0.01041928,,0.128809
662,415958,0.01044994,0.250000,0.164305
663,415958,0.01040642,,0.164305
664,415958,0.01040361,0.062500,0.134487
665,415958,0.01033574,,0.134487
666,415958,0.01039717,0.093750,0.122555
667,415958,0.01042387,,0.122555
668,415958,0.01034969,0.125000,0.123271
669,415958,0.01031614,,0.123271
670,415958,0.01026039,0.125000,0.123778
671,415958,0.01023599,,0.123778
672,415958,0.01029895,0.062500,0.105830
673,415958,0.01026677,,0.105830
674,415958,0.01025052,0.093750,0.102292
675,415958,0.01021669,,0.102292
676,415958,0.01019890,0.093750,0.099790
677,415958,0.01018230,,0.099790
678,415958,0.01020890,0.218750,0.134633
679,415958,0.01008508,,0.134633
680,415958,0.01006229,0.156250,0.140964
681,415958,0.01009893,,0.140964
682,415958,0.01001750,0.218750,0.163747
683,415958,0.01005897,,0.163747
684,415958,0.01007072,0.062500,0.134093
685,415958,0.00996671,,0.134093
686,415958,0.01005313,0.125000,0.131429
687,415958,0.01003269,,0.131429
688,415958,0.00999640,0.093750,0.120393
689,415958,0.00992451,,0.120393
690,415958,0.00991776,0.062500,0.103437
691,415958,0.00986679,,0.103437
692,415958,0.00994771,0.093750,0.100600
693,415958,0.00994135,,0.100600
694,415958,0.00991652,0.312500,0.162664
695,415958,0.00982709,,0.162664
696,415958,0.00988376,0.156250,0.160785
697,415958,0.00985796,,0.160785
698,415958,0.00980809,0.031250,0.122845
699,415958,0.00979025,,0.122845
700,415958,0.00980378,0.093750,0.114323
701,415958,0.00981999,,0.114323
702,415958,0.00971109,0.125000,0.117451
703,415958,0.00980953,,0.117451
704,415958,0.00967917,0.156250,0.128815
705,415958,0.00965596,,0.128815
706,415958,0.00967207,0.187500,0.146003
707,415958,0.00964647,,0.146003
708,415958,0.00964863,0.125000,0.139851
709,415958,0.00965484,,0.139851
710,415958,0.00965526,0.062500,0.117196
711,415958,0.00963681,,0.117196
712,415958,0.00963004,0.156250,0.128634
713,415958,0.00958362,,0.128634
714,415958,0.00955561,0.187500,0.145876
715,415958,0.00946887,,0.145876
716,415958,0.00950162,0.062500,0.121456
717,415958,0.00958120,,0.121456
718,415958,0.00958547,0.156250,0.131647
719,415958,0.00948880,,0.131647
720,415958,0.00954626,0.187500,0.148006
721,415958,0.00945940,,0.148006
722,415958,0.00941160,0.187500,0.159573
723,415958,0.00941173,,0.159573
724,415958,0.00946312,0.062500,0.131141
725,415958,0.00943510,,0.131141
726,415958,0.00940524,0.046875,0.106460
727,415958,0.00948910,,0.106460
728,415958,0.00938733,0.093750,0.102737
729,415958,0.00932306,,0.102737
730,415958,0.00940559,0.125000,0.109258
731,415958,0.00931404,,0.109258
732,415958,0.00926498,0.281250,0.159633
733,415958,0.00922866,,0.159633
734,415958,0.00929036,0.156250,0.158642
735,415958,0.00927725,,0.158642
736,415958,0.00929585,0.125000,0.148789
